student_id,academic_year,year_start,cohort,sub_cohort,start_cohort,progression_cohort,status,gender,ethnicity_major,SEN_status,Any_SEND
395,2024–2025,2024,9,C,7C,10.0,active,Male,White,EHCP,True
396,2024–2025,2024,9,C,7C,10.0,active,Female,White,No SEN,False
397,2024–2025,2024,9,C,7C,10.0,active,Male,Black,EHCP,True
398,2024–2025,2024,9,C,7C,10.0,active,Female,White,No SEN,False
399,2024–2025,2024,9,C,7C,10.0,active,Female,White,No SEN,False
400,2024–2025,2024,9,C,7C,10.0,active,Female,White,No SEN,False
401,2024–2025,2024,9,C,7C,10.0,active,Female,White,EHCP,True
402,2024–2025,2024,9,C,7C,10.0,active,Female,Black,SEN Support,True
403,2024–2025,2024,9,C,7C,10.0,active,Female,Mixed,No SEN,False
404,2024–2025,2024,9,C,7C,10.0,active,Male,Asian,No SEN,False
405,2024–2025,2024,9,C,7C,10.0,active,Male,White,No SEN,False
406,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
407,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
408,2024–2025,2024,8,A,7A,9.0,active,Male,Mixed,No SEN,False
409,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
410,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
411,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
412,2024–2025,2024,8,A,7A,9.0,active,Female,Black,No SEN,False
413,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
414,2024–2025,2024,8,A,7A,9.0,active,Female,Asian,No SEN,False
415,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
416,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
417,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
418,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
419,2024–2025,2024,8,A,7A,9.0,active,Female,White,No SEN,False
420,2024–2025,2024,8,A,7A,9.0,active,Male,White,No SEN,False
421,2024–2025,2024,8,B,7B,9.0,active,Female,White,No SEN,False
422,2024–2025,2024,8,B,7B,9.0,active,Male,Black,SEN Support,True
423,2024–2025,2024,8,B,7B,9.0,active,Male,White,SEN Support,True
424,2024–2025,2024,8,B,7B,9.0,active,Female,Asian,No SEN,False
425,2024–2025,2024,8,B,7B,9.0,active,Male,White,No SEN,False
426,2024–2025,2024,8,B,7B,9.0,active,Male,Mixed,No SEN,False
427,2024–2025,2024,8,B,7B,9.0,active,Male,White,SEN Support,True
428,2024–2025,2024,8,B,7B,9.0,active,Male,White,No SEN,False
429,2024–2025,2024,8,B,7B,9.0,active,Male,White,No SEN,False
430,2024–2025,2024,8,B,7B,9.0,active,Female,White,No SEN,False
431,2024–2025,2024,8,B,7B,9.0,active,Female,White,No SEN,False
432,2024–2025,2024,8,B,7B,9.0,active,Male,Mixed,No SEN,False
433,2024–2025,2024,8,B,7B,9.0,active,Female,Black,No SEN,False
434,2024–2025,2024,8,B,7B,9.0,active,Male,Asian,No SEN,False
435,2024–2025,2024,8,B,7B,9.0,active,Male,Mixed,No SEN,False
436,2024–2025,2024,8,C,7C,9.0,active,Female,White,No SEN,False
437,2024–2025,2024,8,C,7C,9.0,active,Female,White,No SEN,False
438,2024–2025,2024,8,C,7C,9.0,active,Male,White,SEN Support,True
439,2024–2025,2024,8,C,7C,9.0,active,Female,White,No SEN,False
440,2024–2025,2024,8,C,7C,9.0,active,Male,White,No SEN,False
441,2024–2025,2024,8,C,7C,9.0,active,Female,White,No SEN,False
442,2024–2025,2024,8,C,7C,9.0,active,Male,White,No SEN,False
443,2024–2025,2024,8,C,7C,9.0,active,Female,White,SEN Support,True
444,2024–2025,2024,8,C,7C,9.0,active,Male,Asian,No SEN,False
445,2024–2025,2024,8,C,7C,9.0,active,Female,Asian,SEN Support,True
446,2024–2025,2024,8,C,7C,9.0,active,Male,White,No SEN,False
447,2024–2025,2024,8,C,7C,9.0,active,Female,Black,SEN Support,True
448,2024–2025,2024,8,C,7C,9.0,active,Male,Black,No SEN,False
449,2024–2025,2024,8,C,7C,9.0,active,Male,White,No SEN,False
450,2024–2025,2024,8,C,7C,9.0,active,Female,White,No SEN,False
451,2024–2025,2024,7,A,7A,8.0,new,Female,White,SEN Support,True
452,2024–2025,2024,7,A,7A,8.0,new,Female,Black,SEN Support,True
453,2024–2025,2024,7,A,7A,8.0,new,Male,Black,No SEN,False
454,2024–2025,2024,7,A,7A,8.0,new,Male,White,SEN Support,True
455,2024–2025,2024,7,A,7A,8.0,new,Male,White,No SEN,False
456,2024–2025,2024,7,A,7A,8.0,new,Female,White,No SEN,False
457,2024–2025,2024,7,A,7A,8.0,new,Female,White,No SEN,False
458,2024–2025,2024,7,A,7A,8.0,new,Male,White,No SEN,False
459,2024–2025,2024,7,A,7A,8.0,new,Male,Asian,No SEN,False
460,2024–2025,2024,7,A,7A,8.0,new,Other,Mixed,No SEN,False
461,2024–2025,2024,7,A,7A,8.0,new,Female,Asian,No SEN,False
462,2024–2025,2024,7,A,7A,8.0,new,Male,Asian,No SEN,False
463,2024–2025,2024,7,A,7A,8.0,new,Female,Asian,No SEN,False
464,2024–2025,2024,7,A,7A,8.0,new,Female,White,No SEN,False
465,2024–2025,2024,7,A,7A,8.0,new,Male,White,No SEN,False
466,2024–2025,2024,7,B,7B,8.0,new,Male,White,No SEN,False
467,2024–2025,2024,7,B,7B,8.0,new,Other,Mixed,No SEN,False
468,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
469,2024–2025,2024,7,B,7B,8.0,new,Female,Mixed,No SEN,False
470,2024–2025,2024,7,B,7B,8.0,new,Male,White,No SEN,False
471,2024–2025,2024,7,B,7B,8.0,new,Male,White,No SEN,False
472,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
473,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
474,2024–2025,2024,7,B,7B,8.0,new,Female,Mixed,No SEN,False
475,2024–2025,2024,7,B,7B,8.0,new,Male,Asian,No SEN,False
476,2024–2025,2024,7,B,7B,8.0,new,Female,White,SEN Support,True
477,2024–2025,2024,7,B,7B,8.0,new,Female,White,SEN Support,True
478,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
479,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
480,2024–2025,2024,7,B,7B,8.0,new,Female,White,No SEN,False
481,2024–2025,2024,7,C,7C,8.0,new,Male,Black,No SEN,False
482,2024–2025,2024,7,C,7C,8.0,new,Female,White,SEN Support,True
483,2024–2025,2024,7,C,7C,8.0,new,Male,White,No SEN,False
484,2024–2025,2024,7,C,7C,8.0,new,Female,White,No SEN,False
485,2024–2025,2024,7,C,7C,8.0,new,Male,White,No SEN,False
486,2024–2025,2024,7,C,7C,8.0,new,Male,White,EHCP,True
487,2024–2025,2024,7,C,7C,8.0,new,Male,White,No SEN,False
488,2024–2025,2024,7,C,7C,8.0,new,Male,White,No SEN,False
489,2024–2025,2024,7,C,7C,8.0,new,Female,White,No SEN,False
490,2024–2025,2024,7,C,7C,8.0,new,Female,White,No SEN,False
491,2024–2025,2024,7,C,7C,8.0,new,Male,White,No SEN,False
492,2024–2025,2024,7,C,7C,8.0,new,Other,White,No SEN,False
493,2024–2025,2024,7,C,7C,8.0,new,Male,Black,SEN Support,True
494,2024–2025,2024,7,C,7C,8.0,new,Male,White,SEN Support,True
495,2024–2025,2024,7,C,7C,8.0,new,Male,White,SEN Support,True
