student_id,year,grade,cohort,gender
S003105,2024,7,7E_2024,Female
S003106,2024,7,7E_2024,Male
S003107,2024,7,7E_2024,Female
S003108,2024,7,7E_2024,Female
S003109,2024,7,7E_2024,Male
S003110,2024,7,7E_2024,Female
S003111,2024,7,7E_2024,Male
S003112,2024,7,7E_2024,Male
S003113,2024,7,7E_2024,Female
S003114,2024,7,7E_2024,Female
S003115,2024,7,7E_2024,Female
S003116,2024,7,7E_2024,Male
S003117,2024,7,7E_2024,Male
S003118,2024,7,7E_2024,Female
S003119,2024,7,7E_2024,Female
S003120,2024,7,7E_2024,Female
S003121,2024,7,7E_2024,Female
S003122,2024,7,7E_2024,Male
S003123,2024,7,7E_2024,Female
S003124,2024,7,7E_2024,Male
S003125,2024,7,7E_2024,Male
S003126,2024,8,8A_2024,Female
S003127,2024,8,8A_2024,Female
S003128,2024,8,8A_2024,Female
S003129,2024,8,8A_2024,Male
S003130,2024,8,8A_2024,Female
S003131,2024,8,8A_2024,Female
S003132,2024,8,8A_2024,Male
S003133,2024,8,8A_2024,Female
S003134,2024,8,8A_2024,Male
S003135,2024,8,8A_2024,Female
S003136,2024,8,8A_2024,Male
S003137,2024,8,8A_2024,Female
S003138,2024,8,8A_2024,Female
S003139,2024,8,8A_2024,Male
S003140,2024,8,8A_2024,Male
S003141,2024,8,8A_2024,Female
S003142,2024,8,8A_2024,Male
S003143,2024,8,8A_2024,Male
S003144,2024,8,8A_2024,Male
S003145,2024,8,8A_2024,Male
S003146,2024,8,8A_2024,Female
S003147,2024,8,8A_2024,Female
S003148,2024,8,8A_2024,Male
S003149,2024,8,8A_2024,Male
S003150,2024,8,8A_2024,Male
S003151,2024,8,8B_2024,Male
S003152,2024,8,8B_2024,Female
S003153,2024,8,8B_2024,Female
S003154,2024,8,8B_2024,Male
S003155,2024,8,8B_2024,Male
S003156,2024,8,8B_2024,Male
S003157,2024,8,8B_2024,Female
S003158,2024,8,8B_2024,Male
S003159,2024,8,8B_2024,Female
S003160,2024,8,8B_2024,Male
S003161,2024,8,8B_2024,Female
S003162,2024,8,8B_2024,Male
S003163,2024,8,8B_2024,Female
S003164,2024,8,8B_2024,Male
S003165,2024,8,8B_2024,Male
S003166,2024,8,8B_2024,Male
S003167,2024,8,8B_2024,Female
S003168,2024,8,8B_2024,Male
S003169,2024,8,8B_2024,Female
S003170,2024,8,8B_2024,Female
S003171,2024,8,8B_2024,Male
S003172,2024,8,8B_2024,Male
S003173,2024,8,8B_2024,Male
S003174,2024,8,8B_2024,Female
S003175,2024,8,8B_2024,Male
S003176,2024,8,8C_2024,Female
S003177,2024,8,8C_2024,Female
S003178,2024,8,8C_2024,Male
S003179,2024,8,8C_2024,Male
S003180,2024,8,8C_2024,Male
S003181,2024,8,8C_2024,Male
S003182,2024,8,8C_2024,Male
S003183,2024,8,8C_2024,Male
S003184,2024,8,8C_2024,Female
S003185,2024,8,8C_2024,Female
S003186,2024,8,8C_2024,Female
S003187,2024,8,8C_2024,Male
S003188,2024,8,8C_2024,Female
S003189,2024,8,8C_2024,Female
S003190,2024,8,8C_2024,Female
S003191,2024,8,8C_2024,Female
S003192,2024,8,8C_2024,Female
S003193,2024,8,8C_2024,Male
S003194,2024,8,8C_2024,Male
S003195,2024,8,8C_2024,Female
S003196,2024,8,8C_2024,Female
S003197,2024,8,8C_2024,Female
S003198,2024,8,8C_2024,Male
S003199,2024,8,8C_2024,Male
S003200,2024,8,8C_2024,Female
S003201,2024,8,8D_2024,Male
S003202,2024,8,8D_2024,Male
S003203,2024,8,8D_2024,Female
S003204,2024,8,8D_2024,Male
S003205,2024,8,8D_2024,Male
S003206,2024,8,8D_2024,Female
S003207,2024,8,8D_2024,Male
S003208,2024,8,8D_2024,Male
S003209,2024,8,8D_2024,Female
S003210,2024,8,8D_2024,Male
S003211,2024,8,8D_2024,Male
S003212,2024,8,8D_2024,Female
S003213,2024,8,8D_2024,Female
S003214,2024,8,8D_2024,Female
S003215,2024,8,8D_2024,Male
S003216,2024,8,8D_2024,Female
S003217,2024,8,8D_2024,Male
S003218,2024,8,8D_2024,Female
S003219,2024,8,8D_2024,Male
S003220,2024,8,8D_2024,Female
S003221,2024,8,8D_2024,Female
S003222,2024,8,8D_2024,Female
S003223,2024,8,8D_2024,Female
S003224,2024,8,8D_2024,Male
S003225,2024,8,8D_2024,Female
S003226,2024,8,8E_2024,Female
S003227,2024,8,8E_2024,Male
S003228,2024,8,8E_2024,Female
S003229,2024,8,8E_2024,Male
S003230,2024,8,8E_2024,Female
S003231,2024,8,8E_2024,Female
S003232,2024,8,8E_2024,Female
S003233,2024,8,8E_2024,Male
S003234,2024,8,8E_2024,Female
S003235,2024,8,8E_2024,Female
S003236,2024,8,8E_2024,Female
S003237,2024,8,8E_2024,Male
S003238,2024,8,8E_2024,Male
S003239,2024,8,8E_2024,Female
S003240,2024,8,8E_2024,Male
S003241,2024,8,8E_2024,Female
S003242,2024,8,8E_2024,Female
S003243,2024,8,8E_2024,Female
S003244,2024,8,8E_2024,Female
S003245,2024,8,8E_2024,Female
S003246,2024,8,8E_2024,Female
S003247,2024,8,8E_2024,Female
S003248,2024,8,8E_2024,Male
S003249,2024,8,8E_2024,Male
S003250,2024,8,8E_2024,Male
S003251,2024,9,9A_2024,Male
S003252,2024,9,9A_2024,Male
S003253,2024,9,9A_2024,Male
S003254,2024,9,9A_2024,Male
S003255,2024,9,9A_2024,Female
S003256,2024,9,9A_2024,Female
S003257,2024,9,9A_2024,Female
S003258,2024,9,9A_2024,Female
S003259,2024,9,9A_2024,Male
S003260,2024,9,9A_2024,Male
S003261,2024,9,9A_2024,Female
S003262,2024,9,9A_2024,Female
S003263,2024,9,9A_2024,Male
S003264,2024,9,9A_2024,Female
S003265,2024,9,9A_2024,Female
S003266,2024,9,9A_2024,Female
S003267,2024,9,9A_2024,Female
S003268,2024,9,9A_2024,Male
S003269,2024,9,9A_2024,Female
S003270,2024,9,9A_2024,Female
S003271,2024,9,9A_2024,Male
S003272,2024,9,9A_2024,Male
S003273,2024,9,9A_2024,Female
S003274,2024,9,9A_2024,Male
S003275,2024,9,9A_2024,Female
S003276,2024,9,9B_2024,Female
S003277,2024,9,9B_2024,Male
S003278,2024,9,9B_2024,Female
S003279,2024,9,9B_2024,Female
S003280,2024,9,9B_2024,Female
S003281,2024,9,9B_2024,Female
S003282,2024,9,9B_2024,Male
S003283,2024,9,9B_2024,Male
S003284,2024,9,9B_2024,Female
S003285,2024,9,9B_2024,Male
S003286,2024,9,9B_2024,Female
S003287,2024,9,9B_2024,Female
S003288,2024,9,9B_2024,Female
S003289,2024,9,9B_2024,Female
S003290,2024,9,9B_2024,Female
S003291,2024,9,9B_2024,Male
S003292,2024,9,9B_2024,Female
S003293,2024,9,9B_2024,Male
S003294,2024,9,9B_2024,Male
S003295,2024,9,9B_2024,Female
S003296,2024,9,9B_2024,Female
S003297,2024,9,9B_2024,Female
S003298,2024,9,9B_2024,Female
S003299,2024,9,9B_2024,Female
S003300,2024,9,9B_2024,Male
S003301,2024,9,9C_2024,Female
S003302,2024,9,9C_2024,Female
S003303,2024,9,9C_2024,Male
S003304,2024,9,9C_2024,Male
S003305,2024,9,9C_2024,Female
S003306,2024,9,9C_2024,Male
S003307,2024,9,9C_2024,Female
S003308,2024,9,9C_2024,Male
S003309,2024,9,9C_2024,Male
S003310,2024,9,9C_2024,Female
S003311,2024,9,9C_2024,Male
S003312,2024,9,9C_2024,Male
S003313,2024,9,9C_2024,Male
S003314,2024,9,9C_2024,Male
S003315,2024,9,9C_2024,Male
S003316,2024,9,9C_2024,Male
S003317,2024,9,9C_2024,Female
S003318,2024,9,9C_2024,Female
S003319,2024,9,9C_2024,Male
S003320,2024,9,9C_2024,Female
S003321,2024,9,9C_2024,Female
S003322,2024,9,9C_2024,Female
S003323,2024,9,9C_2024,Male
S003324,2024,9,9C_2024,Female
S003325,2024,9,9C_2024,Male
S003326,2024,9,9D_2024,Female
S003327,2024,9,9D_2024,Male
S003328,2024,9,9D_2024,Male
S003329,2024,9,9D_2024,Female
S003330,2024,9,9D_2024,Female
S003331,2024,9,9D_2024,Male
S003332,2024,9,9D_2024,Female
S003333,2024,9,9D_2024,Female
S003334,2024,9,9D_2024,Female
S003335,2024,9,9D_2024,Male
S003336,2024,9,9D_2024,Male
S003337,2024,9,9D_2024,Female
S003338,2024,9,9D_2024,Female
S003339,2024,9,9D_2024,Female
S003340,2024,9,9D_2024,Male
S003341,2024,9,9D_2024,Male
S003342,2024,9,9D_2024,Female
S003343,2024,9,9D_2024,Female
S003344,2024,9,9D_2024,Female
S003345,2024,9,9D_2024,Female
S003346,2024,9,9D_2024,Female
S003347,2024,9,9D_2024,Female
S003348,2024,9,9D_2024,Male
S003349,2024,9,9D_2024,Female
S003350,2024,9,9D_2024,Male
S003351,2024,9,9E_2024,Female
S003352,2024,9,9E_2024,Female
S003353,2024,9,9E_2024,Male
S003354,2024,9,9E_2024,Male
S003355,2024,9,9E_2024,Male
S003356,2024,9,9E_2024,Male
S003357,2024,9,9E_2024,Female
S003358,2024,9,9E_2024,Male
S003359,2024,9,9E_2024,Female
S003360,2024,9,9E_2024,Male
S003361,2024,9,9E_2024,Female
S003362,2024,9,9E_2024,Female
S003363,2024,9,9E_2024,Female
S003364,2024,9,9E_2024,Female
S003365,2024,9,9E_2024,Female
S003366,2024,9,9E_2024,Female
S003367,2024,9,9E_2024,Male
S003368,2024,9,9E_2024,Female
S003369,2024,9,9E_2024,Male
S003370,2024,9,9E_2024,Male
S003371,2024,9,9E_2024,Female
S003372,2024,9,9E_2024,Male
S003373,2024,9,9E_2024,Female
S003374,2024,9,9E_2024,Male
S003375,2024,9,9E_2024,Female
S003376,2024,10,10A_2024,Male
S003377,2024,10,10A_2024,Female
S003378,2024,10,10A_2024,Female
S003379,2024,10,10A_2024,Female
S003380,2024,10,10A_2024,Female
S003381,2024,10,10A_2024,Male
S003382,2024,10,10A_2024,Female
S003383,2024,10,10A_2024,Male
S003384,2024,10,10A_2024,Male
S003385,2024,10,10A_2024,Male
S003386,2024,10,10A_2024,Female
S003387,2024,10,10A_2024,Male
S003388,2024,10,10A_2024,Male
S003389,2024,10,10A_2024,Male
S003390,2024,10,10A_2024,Female
S003391,2024,10,10A_2024,Female
S003392,2024,10,10A_2024,Male
S003393,2024,10,10A_2024,Female
S003394,2024,10,10A_2024,Female
S003395,2024,10,10A_2024,Male
S003396,2024,10,10A_2024,Male
S003397,2024,10,10A_2024,Female
S003398,2024,10,10A_2024,Male
S003399,2024,10,10A_2024,Female
S003400,2024,10,10A_2024,Female
S003401,2024,10,10B_2024,Female
S003402,2024,10,10B_2024,Female
S003403,2024,10,10B_2024,Female
S003404,2024,10,10B_2024,Female
S003405,2024,10,10B_2024,Male
S003406,2024,10,10B_2024,Male
S003407,2024,10,10B_2024,Female
S003408,2024,10,10B_2024,Female
S003409,2024,10,10B_2024,Female
S003410,2024,10,10B_2024,Male
S003411,2024,10,10B_2024,Female
S003412,2024,10,10B_2024,Male
S003413,2024,10,10B_2024,Female
S003414,2024,10,10B_2024,Female
S003415,2024,10,10B_2024,Male
S003416,2024,10,10B_2024,Male
S003417,2024,10,10B_2024,Female
S003418,2024,10,10B_2024,Female
S003419,2024,10,10B_2024,Female
S003420,2024,10,10B_2024,Male
S003421,2024,10,10B_2024,Male
S003422,2024,10,10B_2024,Male
S003423,2024,10,10B_2024,Male
S003424,2024,10,10B_2024,Male
S003425,2024,10,10B_2024,Male
S003426,2024,10,10C_2024,Female
S003427,2024,10,10C_2024,Female
S003428,2024,10,10C_2024,Male
S003429,2024,10,10C_2024,Female
S003430,2024,10,10C_2024,Female
S003431,2024,10,10C_2024,Male
S003432,2024,10,10C_2024,Female
S003433,2024,10,10C_2024,Male
S003434,2024,10,10C_2024,Male
S003435,2024,10,10C_2024,Female
S003436,2024,10,10C_2024,Male
S003437,2024,10,10C_2024,Male
S003438,2024,10,10C_2024,Male
S003439,2024,10,10C_2024,Male
S003440,2024,10,10C_2024,Male
S003441,2024,10,10C_2024,Male
S003442,2024,10,10C_2024,Male
S003443,2024,10,10C_2024,Male
S003444,2024,10,10C_2024,Female
S003445,2024,10,10C_2024,Female
S003446,2024,10,10C_2024,Female
S003447,2024,10,10C_2024,Male
S003448,2024,10,10C_2024,Male
S003449,2024,10,10C_2024,Female
S003450,2024,10,10C_2024,Female
S003451,2024,10,10D_2024,Female
S003452,2024,10,10D_2024,Male
S003453,2024,10,10D_2024,Female
S003454,2024,10,10D_2024,Female
S003455,2024,10,10D_2024,Male
S003456,2024,10,10D_2024,Female
S003457,2024,10,10D_2024,Male
S003458,2024,10,10D_2024,Male
S003459,2024,10,10D_2024,Male
S003460,2024,10,10D_2024,Female
S003461,2024,10,10D_2024,Female
S003462,2024,10,10D_2024,Male
S003463,2024,10,10D_2024,Female
S003464,2024,10,10D_2024,Female
S003465,2024,10,10D_2024,Female
S003466,2024,10,10D_2024,Female
S003467,2024,10,10D_2024,Male
S003468,2024,10,10D_2024,Female
S003469,2024,10,10D_2024,Male
S003470,2024,10,10D_2024,Male
S003471,2024,10,10D_2024,Female
S003472,2024,10,10D_2024,Male
S003473,2024,10,10D_2024,Female
S003474,2024,10,10D_2024,Female
S003475,2024,10,10D_2024,Male
S003476,2024,10,10E_2024,Male
S003477,2024,10,10E_2024,Male
S003478,2024,10,10E_2024,Male
S003479,2024,10,10E_2024,Female
S003480,2024,10,10E_2024,Female
S003481,2024,10,10E_2024,Female
S003482,2024,10,10E_2024,Male
S003483,2024,10,10E_2024,Male
S003484,2024,10,10E_2024,Male
S003485,2024,10,10E_2024,Female
S003486,2024,10,10E_2024,Male
S003487,2024,10,10E_2024,Female
S003488,2024,10,10E_2024,Male
S003489,2024,10,10E_2024,Female
S003490,2024,10,10E_2024,Female
S003491,2024,10,10E_2024,Male
S003492,2024,10,10E_2024,Male
S003493,2024,10,10E_2024,Female
S003494,2024,10,10E_2024,Female
S003495,2024,10,10E_2024,Male
S003496,2024,10,10E_2024,Male
S003497,2024,10,10E_2024,Female
S003498,2024,10,10E_2024,Male
S003499,2024,10,10E_2024,Female
S003500,2024,10,10E_2024,Female
S003501,2024,11,11A_2024,Male
S003502,2024,11,11A_2024,Male
S003503,2024,11,11A_2024,Male
S003504,2024,11,11A_2024,Male
S003505,2024,11,11A_2024,Male
S003506,2024,11,11A_2024,Female
S003507,2024,11,11A_2024,Female
S003508,2024,11,11A_2024,Male
S003509,2024,11,11A_2024,Male
S003510,2024,11,11A_2024,Male
S003511,2024,11,11A_2024,Female
S003512,2024,11,11A_2024,Male
S003513,2024,11,11A_2024,Male
S003514,2024,11,11A_2024,Female
S003515,2024,11,11A_2024,Female
S003516,2024,11,11A_2024,Male
S003517,2024,11,11A_2024,Male
S003518,2024,11,11A_2024,Male
S003519,2024,11,11A_2024,Female
S003520,2024,11,11A_2024,Male
S003521,2024,11,11A_2024,Male
S003522,2024,11,11A_2024,Male
S003523,2024,11,11A_2024,Female
S003524,2024,11,11A_2024,Female
S003525,2024,11,11A_2024,Male
S003526,2024,11,11B_2024,Male
S003527,2024,11,11B_2024,Female
S003528,2024,11,11B_2024,Female
S003529,2024,11,11B_2024,Female
S003530,2024,11,11B_2024,Female
S003531,2024,11,11B_2024,Female
S003532,2024,11,11B_2024,Female
S003533,2024,11,11B_2024,Female
S003534,2024,11,11B_2024,Female
S003535,2024,11,11B_2024,Female
S003536,2024,11,11B_2024,Male
S003537,2024,11,11B_2024,Male
S003538,2024,11,11B_2024,Male
S003539,2024,11,11B_2024,Female
S003540,2024,11,11B_2024,Male
S003541,2024,11,11B_2024,Female
S003542,2024,11,11B_2024,Female
S003543,2024,11,11B_2024,Male
S003544,2024,11,11B_2024,Female
S003545,2024,11,11B_2024,Male
S003546,2024,11,11B_2024,Male
S003547,2024,11,11B_2024,Male
S003548,2024,11,11B_2024,Female
S003549,2024,11,11B_2024,Male
S003550,2024,11,11B_2024,Female
S003551,2024,11,11C_2024,Male
S003552,2024,11,11C_2024,Male
S003553,2024,11,11C_2024,Male
S003554,2024,11,11C_2024,Female
S003555,2024,11,11C_2024,Female
S003556,2024,11,11C_2024,Female
S003557,2024,11,11C_2024,Male
S003558,2024,11,11C_2024,Male
S003559,2024,11,11C_2024,Female
S003560,2024,11,11C_2024,Female
S003561,2024,11,11C_2024,Female
S003562,2024,11,11C_2024,Female
S003563,2024,11,11C_2024,Female
S003564,2024,11,11C_2024,Female
S003565,2024,11,11C_2024,Male
S003566,2024,11,11C_2024,Female
S003567,2024,11,11C_2024,Male
S003568,2024,11,11C_2024,Male
S003569,2024,11,11C_2024,Female
S003570,2024,11,11C_2024,Female
S003571,2024,11,11C_2024,Male
S003572,2024,11,11C_2024,Female
S003573,2024,11,11C_2024,Female
S003574,2024,11,11C_2024,Male
S003575,2024,11,11C_2024,Male
S003576,2024,11,11D_2024,Male
S003577,2024,11,11D_2024,Female
S003578,2024,11,11D_2024,Male
S003579,2024,11,11D_2024,Female
S003580,2024,11,11D_2024,Male
S003581,2024,11,11D_2024,Male
S003582,2024,11,11D_2024,Male
S003583,2024,11,11D_2024,Female
S003584,2024,11,11D_2024,Female
S003585,2024,11,11D_2024,Male
S003586,2024,11,11D_2024,Male
S003587,2024,11,11D_2024,Male
S003588,2024,11,11D_2024,Female
S003589,2024,11,11D_2024,Male
S003590,2024,11,11D_2024,Female
S003591,2024,11,11D_2024,Male
S003592,2024,11,11D_2024,Male
S003593,2024,11,11D_2024,Male
S003594,2024,11,11D_2024,Male
S003595,2024,11,11D_2024,Male
S003596,2024,11,11D_2024,Male
S003597,2024,11,11D_2024,Female
S003598,2024,11,11D_2024,Male
S003599,2024,11,11D_2024,Female
S003600,2024,11,11D_2024,Male
S003601,2024,11,11E_2024,Male
S003602,2024,11,11E_2024,Female
S003603,2024,11,11E_2024,Male
S003604,2024,11,11E_2024,Female
S003605,2024,11,11E_2024,Female
S003606,2024,11,11E_2024,Male
S003607,2024,11,11E_2024,Female
S003608,2024,11,11E_2024,Female
S003609,2024,11,11E_2024,Male
S003610,2024,11,11E_2024,Female
S003611,2024,11,11E_2024,Male
S003612,2024,11,11E_2024,Male
S003613,2024,11,11E_2024,Male
S003614,2024,11,11E_2024,Male
S003615,2024,11,11E_2024,Female
S003616,2024,11,11E_2024,Male
S003617,2024,11,11E_2024,Male
S003618,2024,11,11E_2024,Female
S003619,2024,11,11E_2024,Male
S003620,2024,11,11E_2024,Male
S003621,2024,11,11E_2024,Female
S003622,2024,11,11E_2024,Female
S003623,2024,11,11E_2024,Female
S003624,2024,11,11E_2024,Female
S003625,2024,11,11E_2024,Female
S003626,2024,12,12A_2024,Female
S003627,2024,12,12A_2024,Female
S003628,2024,12,12A_2024,Male
S003629,2024,12,12A_2024,Female
S003630,2024,12,12A_2024,Female
S003631,2024,12,12A_2024,Female
S003632,2024,12,12A_2024,Male
S003633,2024,12,12A_2024,Male
S003634,2024,12,12A_2024,Female
S003635,2024,12,12A_2024,Female
S003636,2024,12,12A_2024,Female
S003637,2024,12,12A_2024,Male
S003638,2024,12,12A_2024,Male
S003639,2024,12,12A_2024,Female
S003640,2024,12,12A_2024,Male
S003641,2024,12,12A_2024,Female
S003642,2024,12,12A_2024,Male
S003643,2024,12,12A_2024,Male
S003644,2024,12,12A_2024,Female
S003645,2024,12,12A_2024,Female
S003646,2024,12,12A_2024,Female
S003647,2024,12,12A_2024,Female
S003648,2024,12,12A_2024,Male
S003649,2024,12,12A_2024,Male
S003650,2024,12,12A_2024,Male
S003651,2024,12,12B_2024,Female
S003652,2024,12,12B_2024,Male
S003653,2024,12,12B_2024,Female
S003654,2024,12,12B_2024,Male
S003655,2024,12,12B_2024,Female
S003656,2024,12,12B_2024,Female
S003657,2024,12,12B_2024,Male
S003658,2024,12,12B_2024,Female
S003659,2024,12,12B_2024,Female
S003660,2024,12,12B_2024,Male
S003661,2024,12,12B_2024,Female
S003662,2024,12,12B_2024,Female
S003663,2024,12,12B_2024,Female
S003664,2024,12,12B_2024,Male
S003665,2024,12,12B_2024,Male
S003666,2024,12,12B_2024,Female
S003667,2024,12,12B_2024,Male
S003668,2024,12,12B_2024,Female
S003669,2024,12,12B_2024,Female
S003670,2024,12,12B_2024,Female
S003671,2024,12,12B_2024,Female
S003672,2024,12,12B_2024,Female
S003673,2024,12,12B_2024,Male
S003674,2024,12,12B_2024,Female
S003675,2024,12,12B_2024,Male
S003676,2024,12,12C_2024,Male
S003677,2024,12,12C_2024,Female
S003678,2024,12,12C_2024,Female
S003679,2024,12,12C_2024,Male
S003680,2024,12,12C_2024,Male
S003681,2024,12,12C_2024,Male
S003682,2024,12,12C_2024,Female
S003683,2024,12,12C_2024,Male
S003684,2024,12,12C_2024,Female
S003685,2024,12,12C_2024,Female
S003686,2024,12,12C_2024,Female
S003687,2024,12,12C_2024,Male
S003688,2024,12,12C_2024,Female
S003689,2024,12,12C_2024,Female
S003690,2024,12,12C_2024,Female
S003691,2024,12,12C_2024,Female
S003692,2024,12,12C_2024,Female
S003693,2024,12,12C_2024,Male
S003694,2024,12,12C_2024,Female
S003695,2024,12,12C_2024,Female
S003696,2024,12,12C_2024,Male
S003697,2024,12,12C_2024,Female
S003698,2024,12,12C_2024,Male
S003699,2024,12,12C_2024,Female
S003700,2024,12,12C_2024,Male
S003701,2024,12,12D_2024,Male
S003702,2024,12,12D_2024,Female
S003703,2024,12,12D_2024,Female
S003704,2024,12,12D_2024,Female
S003705,2024,12,12D_2024,Male
S003706,2024,12,12D_2024,Male
S003707,2024,12,12D_2024,Male
S003708,2024,12,12D_2024,Female
S003709,2024,12,12D_2024,Male
S003710,2024,12,12D_2024,Male
S003711,2024,12,12D_2024,Female
S003712,2024,12,12D_2024,Male
S003713,2024,12,12D_2024,Male
S003714,2024,12,12D_2024,Female
S003715,2024,12,12D_2024,Male
S003716,2024,12,12D_2024,Female
S003717,2024,12,12D_2024,Female
S003718,2024,12,12D_2024,Female
S003719,2024,12,12D_2024,Female
S003720,2024,12,12D_2024,Female
S003721,2024,12,12D_2024,Male
S003722,2024,12,12D_2024,Male
S003723,2024,12,12D_2024,Female
S003724,2024,12,12D_2024,Female
S003725,2024,12,12D_2024,Male
S003726,2024,12,12E_2024,Female
S003727,2024,12,12E_2024,Female
S003728,2024,12,12E_2024,Female
S003729,2024,12,12E_2024,Male
S003730,2024,12,12E_2024,Male
S003731,2024,12,12E_2024,Female
S003732,2024,12,12E_2024,Female
S003733,2024,12,12E_2024,Male
S003734,2024,12,12E_2024,Male
S003735,2024,12,12E_2024,Female
S003736,2024,12,12E_2024,Female
S003737,2024,12,12E_2024,Male
S003738,2024,12,12E_2024,Male
S003739,2024,12,12E_2024,Male
S003740,2024,12,12E_2024,Female
S003741,2024,12,12E_2024,Male
S003742,2024,12,12E_2024,Female
S003743,2024,12,12E_2024,Male
S003744,2024,12,12E_2024,Male
S003745,2024,12,12E_2024,Male
S003746,2024,12,12E_2024,Male
S003747,2024,12,12E_2024,Female
S003748,2024,12,12E_2024,Female
S003749,2024,12,12E_2024,Male
S003750,2024,12,12E_2024,Female
S003751,2025,7,7A_2025,Male
S003752,2025,7,7A_2025,Male
S003753,2025,7,7A_2025,Male
S003754,2025,7,7A_2025,Male
S003755,2025,7,7A_2025,Female
S003756,2025,7,7A_2025,Male
S003757,2025,7,7A_2025,Male
S003758,2025,7,7A_2025,Female
S003759,2025,7,7A_2025,Male
S003760,2025,7,7A_2025,Male
S003761,2025,7,7A_2025,Male
S003762,2025,7,7A_2025,Female
S003763,2025,7,7A_2025,Male
S003764,2025,7,7A_2025,Female
S003765,2025,7,7A_2025,Male
S003766,2025,7,7A_2025,Male
S003767,2025,7,7A_2025,Female
S003768,2025,7,7A_2025,Male
S003769,2025,7,7A_2025,Male
S003770,2025,7,7A_2025,Female
S003771,2025,7,7A_2025,Female
S003772,2025,7,7A_2025,Female
S003773,2025,7,7A_2025,Female
S003774,2025,7,7A_2025,Female
S003775,2025,7,7A_2025,Male
S003776,2025,7,7B_2025,Female
S003777,2025,7,7B_2025,Male
S003778,2025,7,7B_2025,Male
S003779,2025,7,7B_2025,Male
S003780,2025,7,7B_2025,Female
S003781,2025,7,7B_2025,Female
S003782,2025,7,7B_2025,Male
S003783,2025,7,7B_2025,Female
S003784,2025,7,7B_2025,Female
S003785,2025,7,7B_2025,Female
S003786,2025,7,7B_2025,Female
S003787,2025,7,7B_2025,Male
S003788,2025,7,7B_2025,Male
S003789,2025,7,7B_2025,Female
S003790,2025,7,7B_2025,Male
S003791,2025,7,7B_2025,Female
S003792,2025,7,7B_2025,Female
S003793,2025,7,7B_2025,Male
S003794,2025,7,7B_2025,Male
S003795,2025,7,7B_2025,Male
S003796,2025,7,7B_2025,Female
S003797,2025,7,7B_2025,Male
S003798,2025,7,7B_2025,Female
S003799,2025,7,7B_2025,Male
S003800,2025,7,7B_2025,Male
S003801,2025,7,7C_2025,Female
S003802,2025,7,7C_2025,Female
S003803,2025,7,7C_2025,Female
S003804,2025,7,7C_2025,Female
S003805,2025,7,7C_2025,Female
S003806,2025,7,7C_2025,Female
S003807,2025,7,7C_2025,Female
S003808,2025,7,7C_2025,Female
S003809,2025,7,7C_2025,Male
S003810,2025,7,7C_2025,Female
S003811,2025,7,7C_2025,Female
S003812,2025,7,7C_2025,Male
S003813,2025,7,7C_2025,Female
S003814,2025,7,7C_2025,Male
S003815,2025,7,7C_2025,Male
S003816,2025,7,7C_2025,Female
S003817,2025,7,7C_2025,Male
S003818,2025,7,7C_2025,Female
S003819,2025,7,7C_2025,Male
S003820,2025,7,7C_2025,Male
S003821,2025,7,7C_2025,Male
S003822,2025,7,7C_2025,Female
S003823,2025,7,7C_2025,Female
S003824,2025,7,7C_2025,Male
S003825,2025,7,7C_2025,Male
S003826,2025,7,7D_2025,Female
S003827,2025,7,7D_2025,Female
S003828,2025,7,7D_2025,Male
S003829,2025,7,7D_2025,Male
S003830,2025,7,7D_2025,Female
S003831,2025,7,7D_2025,Female
S003832,2025,7,7D_2025,Female
S003833,2025,7,7D_2025,Female
S003834,2025,7,7D_2025,Female
S003835,2025,7,7D_2025,Male
S003836,2025,7,7D_2025,Female
S003837,2025,7,7D_2025,Male
S003838,2025,7,7D_2025,Female
S003839,2025,7,7D_2025,Male
S003840,2025,7,7D_2025,Female
S003841,2025,7,7D_2025,Female
S003842,2025,7,7D_2025,Male
S003843,2025,7,7D_2025,Male
S003844,2025,7,7D_2025,Female
S003845,2025,7,7D_2025,Female
S003846,2025,7,7D_2025,Female
S003847,2025,7,7D_2025,Female
S003848,2025,7,7D_2025,Female
S003849,2025,7,7D_2025,Male
S003850,2025,7,7D_2025,Male
S003851,2025,7,7E_2025,Female
S003852,2025,7,7E_2025,Male
S003853,2025,7,7E_2025,Male
S003854,2025,7,7E_2025,Male
S003855,2025,7,7E_2025,Female
S003856,2025,7,7E_2025,Male
S003857,2025,7,7E_2025,Female
S003858,2025,7,7E_2025,Male
S003859,2025,7,7E_2025,Female
S003860,2025,7,7E_2025,Male
S003861,2025,7,7E_2025,Female
S003862,2025,7,7E_2025,Female
S003863,2025,7,7E_2025,Male
S003864,2025,7,7E_2025,Female
S003865,2025,7,7E_2025,Female
S003866,2025,7,7E_2025,Female
S003867,2025,7,7E_2025,Female
S003868,2025,7,7E_2025,Female
S003869,2025,7,7E_2025,Female
S003870,2025,7,7E_2025,Female
S003871,2025,7,7E_2025,Female
S003872,2025,7,7E_2025,Male
S003873,2025,7,7E_2025,Male
S003874,2025,7,7E_2025,Female
S003875,2025,7,7E_2025,Female
S003876,2025,8,8A_2025,Male
S003877,2025,8,8A_2025,Male
S003878,2025,8,8A_2025,Male
S003879,2025,8,8A_2025,Female
S003880,2025,8,8A_2025,Male
